1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
Time,LA Clippers,Unnamed: 2_level_1,Score,Unnamed: 4_level_1,Indiana
12:00.0,Jump ball: B. Lopez vs. J. Huff (D. Jones gains possession),Jump ball: B. Lopez vs. J. Huff (D. Jones gains possession),Jump ball: B. Lopez vs. J. Huff (D. Jones gains possession),Jump ball: B. Lopez vs. J. Huff (D. Jones gains possession),Jump ball: B. Lopez vs. J. Huff (D. Jones gains possession)
11:40.0,,,86-88,,Defensive rebound by P. Siakam
11:35.0,,,86-88,,K. Brown misses 3-pt jump shot from 27 ft
11:31.0,,,86-88,,Offensive rebound by M. Potter
11:18.0,,,86-88,,Shooting foul by I. Jackson (drawn by A. Nembhard)
11:18.0,,,86-89,+1,A. Nembhard makes free throw 1 of 2
11:18.0,,,86-90,+1,A. Nembhard makes free throw 2 of 2
11:03.0,N. Batum misses 3-pt jump shot from 26 ft,,86-90,,
11:02.0,,,86-90,,Defensive rebound by Team
10:50.0,,,86-90,,P. Siakam misses 2-pt jump shot from 12 ft (block by J. Miller)
10:46.0,Defensive rebound by N. Batum,,86-90,,
10:41.0,N. Batum misses 3-pt jump shot from 27 ft,,86-90,,
10:40.0,,,86-90,,Defensive rebound by Team
10:40.0,Loose ball foul by I. Jackson (drawn by M. Potter),,86-90,,
10:31.0,,,86-90,,P. Siakam misses 3-pt jump shot from 29 ft
10:27.0,Defensive rebound by I. Jackson,,86-90,,
10:22.0,N. Batum misses 2-pt jump shot from 21 ft,,86-90,,
10:19.0,Offensive rebound by B. Mathurin,,86-90,,
10:18.0,Turnover by B. Mathurin (bad pass; steal by K. Brown),,86-90,,
10:10.0,,,86-93,+3,M. Potter makes 3-pt jump shot from 23 ft (assist by A. Nembhard)
10:09.0,LA Clippers full timeout,,86-93,,
10:09.0,K. Leonard enters the game for N. Batum,,86-93,,
9:58.0,B. Mathurin misses 2-pt jump shot from 19 ft,,86-93,,
9:55.0,Offensive rebound by Team,,86-93,,
9:55.0,D. Garland enters the game for K. Dunn,,86-93,,
9:46.0,K. Leonard makes 2-pt jump shot from 16 ft,+2,88-93,,
9:34.0,,,88-95,+2,K. Brown makes 2-pt dunk from 2 ft (assist by A. Nembhard)
9:26.0,K. Leonard misses 2-pt jump shot from 20 ft,,88-95,,
9:25.0,,,88-95,,Defensive rebound by M. Potter
9:10.0,,,88-95,,P. Siakam misses 3-pt jump shot from 27 ft
9:07.0,,,88-95,,Offensive rebound by M. Potter
9:06.0,,,88-97,+2,M. Potter makes 2-pt layup from 1 ft
8:54.0,D. Garland makes 2-pt jump shot from 13 ft,+2,90-97,,
8:49.0,,,90-97,,Personal foul by J. Miller (drawn by P. Siakam)
8:49.0,B. Lopez enters the game for I. Jackson,,90-97,,
8:39.0,,,90-97,,P. Siakam misses 3-pt jump shot from 23 ft
8:37.0,Defensive rebound by K. Leonard,,90-97,,
8:28.0,K. Leonard makes 2-pt jump shot from 20 ft (assist by B. Lopez),+2,92-97,,
8:08.0,,,92-97,,Turnover by M. Potter (bad pass; steal by B. Mathurin)
8:06.0,Personal foul by P. Siakam (drawn by B. Mathurin),,92-97,,
8:06.0,,,92-97,,O. Toppin enters the game for P. Siakam
8:01.0,Shooting foul by B. Sheppard (drawn by D. Garland),,92-97,,
8:01.0,D. Garland makes free throw 1 of 2,+1,93-97,,
8:01.0,,,93-97,,A. Nesmith enters the game for K. Brown
8:01.0,D. Garland makes free throw 2 of 2,+1,94-97,,
7:51.0,,,94-97,,Personal foul by B. Lopez (drawn by A. Nesmith)
7:46.0,,,94-99,+2,M. Potter makes 2-pt dunk from 3 ft (assist by A. Nembhard)
7:33.0,Shooting foul by M. Potter (drawn by J. Miller),,94-99,,
7:33.0,J. Miller misses free throw 1 of 2,,94-99,,
7:33.0,Offensive rebound by Team,,94-99,,
7:33.0,J. Miller misses free throw 2 of 2,,94-99,,
7:31.0,,,94-99,,Defensive rebound by B. Sheppard
7:21.0,,,94-99,,A. Nesmith misses 2-pt layup from 2 ft
7:20.0,Defensive rebound by B. Lopez,,94-99,,
7:11.0,D. Garland makes 3-pt jump shot from 26 ft,+3,97-99,,
6:57.0,,,97-99,,A. Nembhard misses 3-pt jump shot from 28 ft
6:53.0,,,97-99,,Offensive rebound by O. Toppin
6:53.0,,,97-101,+2,O. Toppin makes 2-pt dunk at rim
6:40.0,K. Leonard makes 2-pt jump shot from 20 ft,+2,99-101,,
6:22.0,,,99-101,,A. Nembhard misses 3-pt jump shot from 30 ft
6:19.0,Defensive rebound by B. Mathurin,,99-101,,
6:13.0,B. Mathurin makes 2-pt layup at rim,+2,101-101,,
6:12.0,,,101-101,,Indiana full timeout
6:12.0,D. Jones enters the game for J. Miller,,101-101,,
6:12.0,,,101-101,,P. Siakam enters the game for M. Potter
5:55.0,,,101-101,,A. Nembhard misses 2-pt jump shot from 14 ft
5:53.0,Defensive rebound by B. Mathurin,,101-101,,
5:33.0,D. Garland misses 2-pt jump shot from 19 ft,,101-101,,
5:32.0,,,101-101,,Defensive rebound by O. Toppin
5:24.0,,,101-101,,P. Siakam misses 2-pt layup from 1 ft (block by B. Lopez)
5:24.0,,,101-101,,Offensive rebound by Team
5:24.0,LA Clippers full timeout,,101-101,,
5:24.0,Instant Replay (Challenge: Ruling Stands),,101-101,,
5:15.0,,,101-101,,B. Sheppard misses 3-pt jump shot from 26 ft
5:12.0,,,101-101,,Offensive rebound by O. Toppin
5:12.0,,,101-101,,Turnover by O. Toppin (bad pass)
4:59.0,K. Leonard misses 2-pt jump shot from 15 ft,,101-101,,
4:57.0,,,101-101,,Defensive rebound by A. Nesmith
4:55.0,,,101-101,,Turnover by A. Nesmith (bad pass)
4:48.0,Personal foul by A. Nembhard (drawn by B. Mathurin),,101-101,,
4:37.0,K. Leonard misses 2-pt jump shot from 17 ft,,101-101,,
4:35.0,,,101-101,,Defensive rebound by Team
4:26.0,,,101-101,,Turnover by A. Nembhard (bad pass)
4:11.0,D. Jones misses 2-pt layup from 2 ft (block by A. Nembhard),,101-101,,
4:08.0,,,101-101,,Defensive rebound by P. Siakam
4:00.0,,,101-103,+2,O. Toppin makes 2-pt layup from 2 ft (assist by P. Siakam)
3:44.0,B. Lopez misses 3-pt jump shot from 26 ft,,101-103,,
3:42.0,,,101-103,,Defensive rebound by A. Nesmith
3:30.0,,,101-105,+2,P. Siakam makes 2-pt layup at rim
3:18.0,D. Garland misses 2-pt jump shot from 11 ft,,101-105,,
3:14.0,,,101-105,,Defensive rebound by B. Sheppard
3:07.0,,,101-105,,Turnover by P. Siakam (bad pass; steal by K. Leonard)
3:01.0,D. Garland makes 3-pt jump shot from 26 ft (assist by K. Leonard),+3,104-105,,
2:37.0,,,104-108,+3,O. Toppin makes 3-pt jump shot from 24 ft (assist by A. Nembhard)
2:13.0,D. Garland misses 3-pt jump shot from 26 ft,,104-108,,
2:11.0,,,104-108,,Defensive rebound by O. Toppin
2:00.0,,,104-108,,P. Siakam misses 2-pt jump shot from 16 ft
1:58.0,Defensive rebound by B. Mathurin,,104-108,,
1:46.0,Personal foul by A. Nesmith (drawn by K. Leonard),,104-108,,
1:46.0,K. Leonard makes free throw 1 of 2,+1,105-108,,
1:46.0,K. Dunn enters the game for B. Lopez,,105-108,,
1:46.0,K. Leonard misses free throw 2 of 2,,105-108,,
1:44.0,,,105-108,,Defensive rebound by O. Toppin
1:28.0,,,105-111,+3,A. Nesmith makes 3-pt jump shot from 24 ft (assist by O. Toppin)
1:27.0,LA Clippers full timeout,,105-111,,
1:27.0,B. Lopez enters the game for K. Dunn,,105-111,,
1:24.0,D. Garland makes 3-pt jump shot from 24 ft (assist by K. Leonard),+3,108-111,,
1:02.0,,,108-111,,A. Nembhard misses 2-pt jump shot from 14 ft
1:00.0,,,108-111,,Offensive rebound by O. Toppin
1:00.0,,,108-113,+2,O. Toppin makes 2-pt dunk at rim
0:49.0,K. Leonard makes 2-pt jump shot from 7 ft,+2,110-113,,
0:33.0,,,110-113,,A. Nesmith misses 3-pt jump shot from 30 ft
0:31.0,Defensive rebound by Team,,110-113,,
0:31.0,,,110-113,,Loose ball foul by B. Sheppard (drawn by D. Garland)
0:31.0,D. Garland makes free throw 1 of 2,+1,111-113,,
0:31.0,D. Garland makes free throw 2 of 2,+1,112-113,,
0:09.0,,,112-113,,P. Siakam misses 2-pt jump shot from 12 ft
0:07.0,Defensive rebound by B. Lopez,,112-113,,
0:03.0,LA Clippers full timeout,,112-113,,
0:03.0,,,112-113,,J. Huff enters the game for O. Toppin
0:01.0,K. Leonard makes 2-pt jump shot from 8 ft (assist by B. Mathurin),+2,114-113,,
0:00.0,,,114-113,,Indiana full timeout
0:00.0,N. Batum enters the game for D. Garland,,114-113,,
0:00.0,,,114-113,,O. Toppin enters the game for B. Sheppard
0:00.0,,,114-113,,Turnover by A. Nembhard (inbound)
0:00.0,,,114-113,,Q. Jackson enters the game for J. Huff
0:00.0,Personal take foul by A. Nesmith (drawn by B. Mathurin),,114-113,,
0:00.0,Instant Replay (Request: Ruling Stands),,114-113,,
0:00.0,B. Mathurin misses free throw 1 of 2,,114-113,,
0:00.0,Offensive rebound by Team,,114-113,,
0:00.0,B. Mathurin misses free throw 2 of 2,,114-113,,
0:00.0,,,114-113,,Defensive rebound by P. Siakam
0:00.0,,,114-113,,Indiana full timeout
0:00.0,,,114-113,,J. Huff enters the game for Q. Jackson
0:00.0,Loose ball foul by B. Lopez (drawn by J. Huff),,114-113,,
0:00.0,,,114-113,,J. Huff misses free throw 1 of 2
0:00.0,,,114-113,,Offensive rebound by Team
0:00.0,,,114-113,,J. Huff misses free throw 2 of 2
0:00.0,,,114-113,,Offensive rebound by Team
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
