date,home_team,away_team,winning_team,home_pts,home_fg,home_fga,home_fg_pct,home_fg3,home_fg3a,home_fg3_pct,home_fg2,home_fg2a,home_fg2_pct,home_ft,home_fta,home_ft_pct,home_orb,home_drb,home_trb,home_ast,home_stl,home_blk,home_tov,home_pf,home_ortg,home_drtg,home_pace,home_ftr,home_3ptar,home_ts,home_trb_pct,home_ast_pct,home_stl_pct,home_blk_pct,home_efg_pct,home_tov_pct,home_orb_pct,home_ft_rate,home_ast_tov,home_ast_ratio,home_elo,away_pts,away_fg,away_fga,away_fg_pct,away_fg3,away_fg3a,away_fg3_pct,away_fg2,away_fg2a,away_fg2_pct,away_ft,away_fta,away_ft_pct,away_orb,away_drb,away_trb,away_ast,away_stl,away_blk,away_tov,away_pf,away_ortg,away_drtg,away_pace,away_ftr,away_3ptar,away_ts,away_trb_pct,away_ast_pct,away_stl_pct,away_blk_pct,away_efg_pct,away_tov_pct,away_orb_pct,away_ft_rate,away_ast_tov,away_ast_ratio,away_elo
2023-01-24,Los Angeles Lakers,Los Angeles Clippers,1,119.63,44.31,89.96,0.49,10.82,31.62,0.34,33.49,58.34,0.58,20.19,25.67,0.78,8.92,35.11,44.04,25.23,6.43,4.43,13.21,19.05,116.27,116.85,101.55,0.29,0.35,0.59,50.77,56.71,6.22,7.56,0.55,11.52,20.85,0.23,2.58,0.3,1486.73,112.29,40.58,87.07,0.47,13.15,33.84,0.39,27.44,53.23,0.52,17.98,23.39,0.76,11.46,32.08,43.54,23.2,6.47,4.32,13.81,19.0,115.81,117.9,96.58,0.27,0.39,0.58,49.34,57.5,6.6,8.21,0.54,12.41,25.53,0.21,1.84,0.3,1435.46
2023-01-25,Orlando Magic,Indiana Pacers,0,113.15,40.65,85.98,0.48,11.29,31.55,0.36,29.36,54.43,0.54,20.56,25.85,0.79,9.3,32.7,42.0,23.72,7.16,4.38,14.1,19.86,113.1,116.17,99.83,0.3,0.37,0.58,51.23,58.45,7.13,8.63,0.54,12.7,21.52,0.24,1.77,0.3,1401.37,114.41,40.78,89.84,0.46,13.12,36.78,0.35,27.66,53.06,0.53,19.74,24.37,0.81,10.51,31.82,42.33,25.59,7.86,5.62,15.59,21.13,112.84,116.82,101.2,0.27,0.41,0.57,52.07,62.77,7.7,10.28,0.53,13.37,23.41,0.22,1.76,0.31,1432.09
2023-01-25,Philadelphia 76ers,Brooklyn Nets,0,116.94,41.84,85.76,0.49,12.79,33.96,0.37,29.04,51.8,0.56,20.46,24.39,0.84,8.64,32.11,40.75,26.21,7.57,5.32,13.65,20.9,117.28,112.85,98.39,0.29,0.4,0.61,50.82,62.68,7.59,9.98,0.56,12.36,20.75,0.24,2.09,0.32,1627.79,113.81,43.22,84.6,0.51,12.24,31.13,0.39,30.97,53.47,0.58,15.13,19.47,0.78,7.25,33.77,41.02,25.86,7.49,6.89,14.47,21.93,115.13,110.96,98.89,0.23,0.37,0.61,51.96,60.01,7.54,12.17,0.59,13.4,17.44,0.18,1.89,0.31,1598.5
2023-01-25,Houston Rockets,Washington Wizards,1,109.92,40.33,88.63,0.45,11.03,34.23,0.32,29.3,54.4,0.54,18.23,25.08,0.73,12.69,33.93,46.62,22.94,6.52,4.65,16.38,20.9,110.08,119.92,99.4,0.29,0.39,0.55,47.11,57.13,6.55,9.64,0.52,14.1,28.8,0.21,1.55,0.29,1208.41,114.79,42.3,87.27,0.49,11.53,31.96,0.36,30.78,55.31,0.56,18.66,23.78,0.79,9.88,34.77,44.65,25.66,6.6,4.77,14.24,19.38,115.55,115.1,99.38,0.28,0.37,0.59,49.34,60.41,6.61,8.06,0.55,12.72,23.23,0.22,2.03,0.31,1486.63
2023-01-25,Milwaukee Bucks,Denver Nuggets,0,112.3,40.65,89.34,0.46,15.39,41.78,0.37,25.26,47.56,0.53,15.62,20.48,0.77,11.34,35.67,47.01,24.7,6.32,4.15,15.16,17.17,113.06,115.06,98.62,0.23,0.47,0.57,49.15,61.04,6.36,7.03,0.54,13.28,24.93,0.18,1.8,0.31,1529.48,118.93,44.38,85.62,0.52,12.24,30.7,0.4,32.14,54.92,0.59,17.93,24.54,0.74,10.06,32.38,42.44,29.3,8.02,4.51,14.53,19.31,120.89,113.36,98.04,0.29,0.36,0.62,48.83,65.96,8.14,8.4,0.59,13.07,25.07,0.21,2.11,0.33,1690.32
2023-01-25,New Orleans Pelicans,Minnesota Timberwolves,1,113.48,41.29,86.77,0.48,10.81,30.83,0.35,30.48,55.94,0.55,20.1,26.39,0.76,10.64,32.47,43.11,25.25,8.79,4.09,15.8,21.0,112.59,114.34,100.0,0.3,0.36,0.58,49.39,61.32,8.68,8.15,0.54,13.86,24.08,0.23,1.71,0.31,1481.17,116.33,42.74,85.64,0.5,12.36,32.63,0.37,30.38,53.01,0.58,18.47,23.53,0.78,8.51,30.08,38.59,24.57,8.59,5.39,14.95,22.3,116.01,115.09,100.28,0.28,0.38,0.61,53.05,57.28,8.54,10.06,0.57,13.47,20.82,0.22,1.81,0.3,1504.01
2023-01-25,Oklahoma City Thunder,Atlanta Hawks,1,118.19,43.44,91.54,0.47,12.89,33.91,0.38,30.55,57.63,0.53,18.41,23.25,0.78,10.88,32.61,43.49,25.02,8.07,4.73,13.42,21.65,116.45,112.47,100.95,0.26,0.37,0.58,51.59,57.64,7.93,9.24,0.54,11.58,24.29,0.2,2.0,0.3,1584.07,118.46,44.73,90.66,0.5,11.45,30.77,0.38,33.27,59.89,0.56,17.56,21.2,0.83,9.03,32.75,41.78,24.57,6.69,5.08,12.5,18.65,117.14,116.53,100.24,0.24,0.34,0.6,51.97,55.13,6.61,8.77,0.56,11.13,20.6,0.2,2.21,0.3,1516.64
2023-01-25,Golden State Warriors,Memphis Grizzlies,0,118.39,42.27,91.21,0.46,17.11,45.11,0.38,25.16,46.09,0.55,16.75,21.17,0.79,11.0,34.8,45.8,28.82,7.14,3.75,16.38,21.76,114.55,114.83,101.96,0.23,0.5,0.59,49.17,68.49,6.9,6.72,0.56,14.06,24.27,0.18,1.83,0.33,1531.15,119.89,44.89,94.12,0.48,11.11,31.93,0.35,33.78,62.19,0.55,19.0,26.57,0.72,13.57,36.64,50.21,26.03,8.71,6.64,13.96,20.4,115.97,108.12,103.37,0.28,0.34,0.57,46.91,58.04,8.41,12.07,0.54,11.66,28.76,0.2,1.97,0.3,1681.82
2023-01-25,Portland Trail Blazers,Utah Jazz,0,114.26,40.32,84.85,0.48,12.79,36.52,0.35,27.53,48.33,0.57,20.83,25.94,0.8,10.31,32.2,42.5,24.17,6.13,4.51,15.24,22.44,115.71,116.38,98.65,0.31,0.43,0.59,49.02,59.9,6.19,8.3,0.55,13.65,24.64,0.25,1.7,0.3,1406.67,117.78,41.57,88.3,0.47,14.09,38.92,0.36,27.48,49.37,0.56,20.54,25.91,0.78,11.53,33.8,45.33,24.47,6.09,4.69,14.47,19.76,118.13,117.6,99.51,0.3,0.44,0.59,48.47,58.62,6.06,8.28,0.55,12.57,26.38,0.24,1.89,0.3,1475.11
2023-01-25,Sacramento Kings,Toronto Raptors,1,121.77,43.89,88.03,0.5,13.53,36.03,0.38,30.37,52.01,0.58,20.46,25.62,0.81,9.84,32.36,42.2,26.63,6.04,3.5,12.91,19.62,121.52,117.53,100.19,0.29,0.41,0.61,49.95,60.52,6.0,6.21,0.58,11.48,23.43,0.23,2.26,0.32,1550.54,114.19,41.21,90.29,0.46,10.96,32.27,0.34,30.25,58.02,0.52,20.8,26.22,0.79,12.04,29.71,41.75,23.57,8.61,5.43,11.24,20.17,116.45,117.14,96.99,0.29,0.36,0.56,51.14,57.36,8.74,10.54,0.52,9.99,25.89,0.23,2.32,0.31,1440.1
2023-01-25,Los Angeles Lakers,San Antonio Spurs,0,119.59,44.27,89.62,0.5,10.78,31.58,0.34,33.49,58.04,0.58,20.28,25.8,0.78,8.99,35.42,44.41,24.98,6.35,4.46,13.19,19.1,116.75,116.83,101.19,0.29,0.35,0.59,50.28,56.23,6.16,7.88,0.56,11.53,21.24,0.23,2.52,0.3,1509.68,115.17,44.09,91.52,0.48,9.98,28.94,0.35,34.12,62.58,0.55,17.0,22.4,0.76,11.8,31.34,43.14,26.71,6.48,3.88,14.23,20.05,114.52,121.65,100.95,0.25,0.32,0.57,50.05,60.82,6.34,6.51,0.54,12.31,26.85,0.19,2.05,0.31,1314.73
2023-01-26,Boston Celtics,New York Knicks,1,115.84,41.49,90.1,0.46,14.97,41.93,0.36,26.52,48.17,0.56,17.9,21.71,0.83,11.19,35.21,46.39,26.53,6.64,5.6,13.36,17.55,116.63,111.94,98.53,0.24,0.47,0.58,48.08,64.06,6.62,9.77,0.54,11.82,24.49,0.2,2.16,0.32,1693.26,114.33,40.81,88.92,0.46,12.54,35.03,0.36,28.27,53.89,0.53,20.16,26.72,0.75,14.1,33.65,47.75,21.38,5.74,3.99,12.19,19.63,119.0,116.3,95.03,0.3,0.4,0.57,47.15,52.48,5.91,8.06,0.53,10.82,30.69,0.23,1.88,0.28,1503.79
2023-01-26,Brooklyn Nets,Detroit Pistons,1,114.28,43.24,84.31,0.51,12.32,30.8,0.4,30.92,53.51,0.58,15.47,20.24,0.77,7.41,33.71,41.12,26.12,7.27,6.95,14.64,21.9,115.39,111.34,99.07,0.24,0.37,0.61,51.81,60.56,7.31,12.25,0.59,13.54,17.82,0.18,1.88,0.31,1614.01,113.86,40.57,87.98,0.46,12.23,33.27,0.36,28.34,54.72,0.52,20.49,26.6,0.77,10.72,31.4,42.13,23.54,7.45,3.33,15.11,21.08,112.56,119.99,100.54,0.3,0.38,0.57,51.47,57.95,7.35,5.94,0.53,13.12,23.89,0.23,1.65,0.3,1307.2
2023-01-26,Charlotte Hornets,Chicago Bulls,0,114.81,42.57,91.58,0.47,11.13,33.47,0.32,31.44,58.11,0.54,18.54,24.48,0.76,11.29,32.38,43.67,25.86,8.28,4.94,12.74,20.83,113.27,119.88,101.16,0.27,0.36,0.56,51.01,60.82,8.12,9.25,0.53,11.06,24.22,0.2,2.39,0.32,1339.63,116.6,43.99,88.17,0.5,11.2,29.87,0.37,32.8,58.31,0.56,17.41,21.58,0.8,8.28,33.99,42.27,24.29,8.02,4.22,12.58,19.23,115.95,114.46,99.32,0.25,0.34,0.6,51.18,55.35,7.96,7.87,0.56,11.4,19.47,0.2,2.15,0.3,1551.62
2023-01-26,Houston Rockets,Cleveland Cavaliers,1,110.36,40.57,88.69,0.46,11.05,34.07,0.32,29.52,54.62,0.54,18.17,25.19,0.72,12.65,34.07,46.72,23.04,6.76,4.7,16.8,20.49,110.01,119.01,99.89,0.29,0.39,0.55,47.07,57.05,6.74,9.74,0.52,14.38,28.81,0.21,1.52,0.29,1233.38,111.58,41.24,83.75,0.49,10.81,30.85,0.35,30.42,52.9,0.58,18.3,24.28,0.75,9.88,31.76,41.64,24.56,6.65,4.27,13.49,17.85,115.62,113.28,95.75,0.29,0.37,0.59,48.88,59.4,6.93,8.4,0.56,12.52,23.82,0.22,2.08,0.31,1574.21
2023-01-26,Phoenix Suns,Dallas Mavericks,1,109.53,39.57,88.32,0.45,12.49,32.36,0.39,27.08,55.96,0.48,17.89,22.82,0.79,11.38,32.45,43.82,26.37,6.73,4.35,15.47,20.79,109.66,114.67,99.29,0.26,0.37,0.56,49.86,66.85,6.72,7.91,0.52,13.56,25.06,0.2,1.83,0.32,1494.74,113.79,39.14,82.71,0.47,15.03,40.59,0.37,24.11,42.12,0.57,20.48,27.32,0.73,7.8,30.52,38.31,22.35,5.27,4.12,12.04,21.37,117.26,119.39,95.55,0.34,0.49,0.6,54.02,57.15,5.46,7.52,0.56,11.26,18.01,0.25,2.01,0.3,1455.92
2023-01-26,Los Angeles Clippers,San Antonio Spurs,0,112.46,40.29,86.35,0.47,13.13,33.5,0.39,27.16,52.85,0.52,18.74,23.86,0.78,11.24,32.41,43.65,23.08,6.47,4.25,13.58,19.21,116.72,117.33,96.02,0.28,0.39,0.58,49.09,57.62,6.65,8.14,0.55,12.28,25.47,0.22,1.85,0.3,1470.69,115.98,44.32,91.39,0.49,10.17,28.72,0.36,34.14,62.68,0.55,17.18,22.61,0.76,11.93,31.0,42.92,26.91,6.53,3.91,14.32,19.92,115.3,123.25,100.96,0.25,0.31,0.57,49.82,60.94,6.39,6.57,0.54,12.39,27.28,0.19,2.04,0.31,1297.87
2023-01-27,Indiana Pacers,Milwaukee Bucks,1,114.56,40.84,90.42,0.45,12.91,36.77,0.35,27.93,53.64,0.53,19.97,24.66,0.81,10.76,31.67,42.43,25.48,7.99,5.87,15.07,21.15,113.06,116.48,101.14,0.27,0.41,0.57,51.97,62.41,7.83,10.56,0.53,12.92,23.85,0.22,1.84,0.31,1453.42,114.86,41.61,89.98,0.46,15.91,42.55,0.37,25.69,47.43,0.54,15.73,20.75,0.76,11.5,35.73,47.23,25.58,6.64,4.23,15.34,17.82,114.5,115.32,99.5,0.23,0.47,0.58,48.88,61.56,6.6,7.21,0.55,13.32,25.38,0.18,1.82,0.31,1545.41
2023-01-27,Minnesota Timberwolves,Memphis Grizzlies,0,116.1,42.62,85.9,0.5,12.65,33.33,0.37,29.97,52.57,0.57,18.22,23.38,0.78,8.65,29.97,38.61,24.19,8.48,5.53,15.12,22.29,115.39,114.9,100.66,0.27,0.39,0.6,53.24,56.54,8.4,10.24,0.57,13.58,20.93,0.21,1.76,0.29,1479.04,118.6,44.6,94.33,0.47,11.16,32.23,0.35,33.44,62.11,0.54,18.24,25.46,0.73,13.26,35.61,48.86,26.21,9.07,6.35,14.05,20.46,114.56,109.27,103.54,0.27,0.34,0.56,48.04,58.91,8.74,11.62,0.53,11.76,27.99,0.19,1.96,0.31,1642.27
2023-01-27,Miami Heat,Orlando Magic,0,108.3,39.63,86.13,0.46,11.18,34.33,0.32,28.45,51.8,0.55,17.85,21.8,0.81,10.71,31.33,42.04,23.03,9.3,2.64,13.74,18.21,112.44,110.94,96.18,0.26,0.4,0.57,49.01,58.0,9.59,5.66,0.52,12.56,24.77,0.21,1.83,0.3,1575.49,113.2,40.83,85.94,0.48,11.3,31.29,0.36,29.53,54.65,0.54,20.25,25.74,0.78,9.26,32.72,41.98,23.58,7.38,4.3,13.85,19.33,113.52,115.16,99.53,0.3,0.36,0.58,50.91,57.87,7.38,8.64,0.54,12.5,21.62,0.24,1.79,0.3,1441.01
2023-01-27,Oklahoma City Thunder,Cleveland Cavaliers,0,117.04,43.15,91.33,0.47,12.54,33.45,0.37,30.6,57.88,0.53,18.19,22.82,0.79,11.03,32.79,43.82,24.84,7.85,4.75,13.09,21.82,116.06,112.26,100.3,0.25,0.37,0.58,51.26,57.56,7.74,9.26,0.54,11.35,24.59,0.2,2.05,0.3,1599.59,111.36,41.29,83.98,0.49,10.92,30.94,0.35,30.38,53.03,0.57,17.86,23.79,0.75,9.91,31.72,41.63,24.93,6.74,4.23,13.32,17.97,115.73,113.53,95.5,0.28,0.37,0.59,48.89,60.26,7.05,8.44,0.56,12.38,23.86,0.21,2.12,0.31,1563.4
2023-01-27,Golden State Warriors,Toronto Raptors,0,118.28,42.18,91.16,0.46,16.9,44.26,0.38,25.28,46.9,0.54,17.02,21.54,0.79,10.95,34.55,45.5,28.78,7.33,3.65,16.07,21.88,114.73,115.24,101.79,0.24,0.49,0.59,49.29,68.53,7.1,6.53,0.56,13.81,24.2,0.19,1.87,0.33,1515.64,114.81,41.12,90.34,0.46,11.25,32.42,0.35,29.88,57.91,0.52,21.32,26.83,0.79,12.36,29.58,41.94,23.31,8.79,5.35,10.95,20.12,117.43,117.62,96.79,0.3,0.36,0.56,51.28,56.84,8.96,10.51,0.52,9.74,26.33,0.24,2.34,0.31,1463.66
2023-01-28,Philadelphia 76ers,Denver Nuggets,0,117.89,42.34,86.24,0.49,12.78,33.65,0.38,29.56,52.6,0.56,20.42,24.38,0.84,9.11,32.03,41.14,26.3,7.31,5.19,13.77,21.26,118.17,113.91,98.5,0.29,0.39,0.61,50.01,62.23,7.32,9.74,0.57,12.39,21.93,0.24,2.07,0.32,1638.4,117.78,44.07,85.3,0.52,12.2,30.84,0.4,31.86,54.46,0.59,17.44,23.79,0.74,9.86,32.02,41.88,29.21,8.05,4.54,14.32,19.32,120.32,112.96,97.52,0.28,0.36,0.62,49.32,66.27,8.22,8.4,0.59,12.97,24.71,0.2,2.13,0.33,1694.17
2023-01-28,Brooklyn Nets,New York Knicks,0,115.6,43.63,83.81,0.52,12.47,30.5,0.41,31.16,53.31,0.59,15.88,20.76,0.77,7.31,33.13,40.44,26.37,6.99,6.74,14.69,22.2,116.99,113.49,98.89,0.25,0.37,0.62,52.0,60.61,7.04,11.99,0.6,13.62,17.87,0.19,1.88,0.31,1602.1,113.98,40.63,88.03,0.46,12.93,34.98,0.37,27.69,53.06,0.52,19.79,26.42,0.75,13.77,33.54,47.31,21.67,5.63,3.93,12.41,19.56,118.95,116.32,94.81,0.3,0.4,0.58,47.34,53.53,5.81,7.92,0.54,11.13,30.15,0.22,1.87,0.29,1514.6
2023-01-28,Detroit Pistons,Houston Rockets,1,114.74,40.61,87.85,0.46,12.26,33.17,0.36,28.35,54.68,0.52,21.27,27.52,0.77,10.72,31.24,41.95,23.64,7.6,3.35,15.46,21.03,112.61,120.86,101.4,0.32,0.38,0.57,51.85,58.14,7.43,6.04,0.53,13.34,23.72,0.24,1.62,0.3,1291.27,109.97,40.66,89.22,0.46,10.74,33.74,0.31,29.92,55.48,0.54,17.9,24.9,0.72,12.93,34.51,47.44,23.5,6.66,5.05,16.62,20.2,109.7,118.3,99.82,0.28,0.38,0.55,47.01,58.0,6.64,10.17,0.52,14.21,29.11,0.2,1.56,0.29,1225.53
2023-01-28,Orlando Magic,Chicago Bulls,1,114.26,41.18,85.75,0.48,11.58,31.16,0.37,29.6,54.58,0.55,20.32,25.86,0.78,9.23,32.27,41.5,24.32,7.44,4.48,14.08,19.59,114.51,115.5,99.61,0.31,0.36,0.59,50.8,59.05,7.43,8.98,0.55,12.69,22.04,0.24,1.8,0.3,1457.45,116.24,43.94,88.1,0.5,10.82,29.5,0.36,33.13,58.59,0.57,17.53,21.77,0.79,8.48,33.94,42.42,23.9,7.83,4.31,12.81,19.38,115.66,114.57,99.32,0.25,0.34,0.6,51.09,54.5,7.78,7.95,0.56,11.58,19.97,0.2,2.09,0.29,1530.29
2023-01-28,Atlanta Hawks,Los Angeles Clippers,1,117.25,44.29,90.34,0.49,11.38,30.97,0.37,32.91,59.37,0.56,17.29,21.15,0.82,9.0,32.86,41.85,24.53,6.64,5.03,12.93,18.4,115.99,116.27,100.22,0.24,0.34,0.59,52.09,55.62,6.57,8.66,0.56,11.5,20.54,0.19,2.15,0.3,1497.62,113.74,40.94,86.14,0.48,13.51,33.8,0.4,27.44,52.34,0.53,18.35,23.3,0.78,10.94,32.9,43.85,23.13,6.34,4.56,13.69,19.29,117.83,117.21,96.19,0.27,0.39,0.59,48.5,56.96,6.51,8.69,0.56,12.43,25.3,0.22,1.83,0.3,1508.03
2023-01-28,Minnesota Timberwolves,Sacramento Kings,0,115.73,42.45,85.71,0.5,12.51,33.0,0.37,29.94,52.71,0.57,18.31,23.65,0.77,8.36,30.02,38.38,24.04,8.46,5.52,14.69,22.01,115.21,114.27,100.49,0.28,0.38,0.6,53.35,56.42,8.4,10.3,0.57,13.23,20.26,0.22,1.82,0.29,1506.19,122.46,44.19,88.02,0.5,14.11,36.34,0.39,30.08,51.67,0.58,19.96,24.8,0.82,9.87,33.0,42.87,27.25,6.29,3.57,13.76,19.03,121.8,116.31,100.51,0.28,0.41,0.62,49.07,61.42,6.23,6.29,0.58,12.15,24.05,0.23,2.19,0.32,1590.09
2023-01-28,New Orleans Pelicans,Washington Wizards,1,112.41,41.08,86.73,0.47,10.42,30.57,0.34,30.66,56.17,0.55,19.82,25.88,0.77,10.93,32.27,43.2,24.72,8.52,4.01,15.87,20.53,112.25,114.14,99.36,0.3,0.35,0.57,48.98,60.28,8.45,8.02,0.54,13.95,24.86,0.23,1.66,0.3,1477.33,115.68,42.32,86.96,0.49,11.55,31.91,0.36,30.77,55.05,0.56,19.49,24.81,0.79,9.57,34.76,44.33,25.88,6.64,4.65,14.04,19.53,116.25,115.72,99.54,0.29,0.37,0.59,49.36,60.94,6.64,7.86,0.55,12.55,22.7,0.23,2.07,0.31,1494.14
2023-01-28,San Antonio Spurs,Phoenix Suns,1,115.38,44.1,92.26,0.48,10.02,28.94,0.35,34.09,63.32,0.54,17.16,22.38,0.77,12.28,30.91,43.19,26.58,6.85,3.79,14.34,19.83,114.26,122.11,101.4,0.25,0.31,0.57,50.06,60.43,6.67,6.35,0.54,12.33,27.39,0.19,2.01,0.31,1289.29,110.71,40.05,88.67,0.45,13.12,32.76,0.4,26.93,55.9,0.48,17.49,22.12,0.8,11.6,32.98,44.58,27.1,6.5,4.71,15.66,20.85,110.59,113.14,99.52,0.25,0.37,0.56,49.36,67.72,6.48,8.27,0.53,13.69,25.56,0.2,1.85,0.33,1508.97
2023-01-28,Boston Celtics,Los Angeles Lakers,0,114.6,40.93,89.16,0.46,14.62,41.32,0.35,26.31,47.83,0.55,18.11,22.1,0.82,10.82,35.41,46.23,26.26,6.49,5.59,13.55,17.81,115.6,111.52,98.36,0.25,0.46,0.58,48.45,64.3,6.48,9.7,0.54,12.08,23.72,0.21,2.11,0.32,1678.12,119.49,44.19,89.97,0.49,11.18,32.08,0.35,33.01,57.89,0.57,19.94,25.69,0.77,8.93,34.67,43.6,24.82,6.49,4.41,12.77,18.76,116.85,117.98,101.09,0.29,0.36,0.59,50.88,55.98,6.31,7.92,0.56,11.17,20.97,0.22,2.57,0.3,1472.34
2023-01-28,Utah Jazz,Dallas Mavericks,0,117.68,41.48,88.22,0.47,14.21,39.07,0.37,27.28,49.15,0.55,20.5,25.79,0.79,11.4,33.94,45.34,24.44,6.21,4.67,14.44,20.08,118.05,116.6,99.5,0.29,0.44,0.59,48.5,58.72,6.19,8.17,0.55,12.57,26.14,0.23,1.88,0.3,1489.34,114.56,39.69,83.25,0.48,14.67,39.96,0.37,25.01,43.29,0.57,20.51,27.19,0.74,7.85,30.49,38.34,22.4,5.26,3.99,11.78,21.48,117.67,119.76,95.93,0.33,0.48,0.6,53.92,56.54,5.43,7.27,0.57,10.99,18.11,0.25,2.06,0.3,1448.41
2023-01-28,Portland Trail Blazers,Toronto Raptors,1,116.51,41.29,85.27,0.48,13.33,36.43,0.37,27.96,48.84,0.57,20.6,25.72,0.8,10.14,31.92,42.06,24.87,6.48,4.46,14.93,21.98,117.79,116.85,98.8,0.31,0.43,0.6,49.22,60.13,6.53,8.16,0.56,13.38,24.57,0.24,1.81,0.3,1423.52,114.74,41.59,90.83,0.46,11.31,32.98,0.34,30.29,57.86,0.52,20.25,25.49,0.79,12.27,29.54,41.81,23.66,9.02,5.52,10.85,19.92,117.64,116.51,96.61,0.28,0.36,0.56,50.89,57.03,9.24,11.11,0.52,9.66,26.37,0.23,2.39,0.31,1505.46
2023-01-29,Charlotte Hornets,Miami Heat,0,113.63,42.29,91.82,0.46,10.79,32.93,0.32,31.49,58.89,0.54,18.26,24.14,0.76,11.18,32.2,43.38,25.37,8.39,4.96,12.85,20.9,111.98,120.2,101.3,0.27,0.36,0.56,51.48,60.0,8.22,9.27,0.52,11.14,23.9,0.2,2.32,0.31,1325.4,107.79,39.36,86.73,0.45,11.22,34.2,0.33,28.14,52.53,0.54,17.85,21.86,0.81,10.94,31.64,42.59,22.9,9.18,2.6,13.31,18.28,112.01,110.29,96.11,0.26,0.39,0.56,48.86,58.08,9.47,5.61,0.52,12.15,24.92,0.21,1.89,0.3,1590.63
2023-01-29,Memphis Grizzlies,Indiana Pacers,0,118.66,44.45,93.92,0.47,11.04,32.11,0.35,33.42,61.81,0.54,18.72,26.17,0.73,13.11,34.94,48.05,26.18,9.13,6.15,14.05,20.82,114.65,109.83,103.51,0.28,0.34,0.56,48.52,59.04,8.81,11.26,0.53,11.76,27.89,0.2,1.96,0.31,1630.06,114.92,40.88,90.14,0.46,12.99,36.6,0.35,27.89,53.54,0.53,20.18,24.94,0.81,10.77,31.08,41.86,25.49,8.35,5.83,15.14,21.12,113.65,117.18,100.95,0.28,0.41,0.57,51.83,62.38,8.23,10.52,0.53,12.99,24.29,0.22,1.82,0.31,1436.98
2023-01-29,Cleveland Cavaliers,Los Angeles Clippers,0,111.42,41.13,84.07,0.49,11.23,31.32,0.36,29.9,52.75,0.57,17.93,23.77,0.75,9.99,31.25,41.24,25.19,7.04,4.23,13.16,17.82,115.97,112.8,95.4,0.28,0.37,0.59,49.36,61.14,7.37,8.4,0.56,12.24,23.82,0.21,2.16,0.32,1572.18,115.36,41.68,86.23,0.49,13.79,34.02,0.41,27.89,52.22,0.54,18.2,23.12,0.78,10.55,32.75,43.3,23.28,6.56,4.79,13.09,19.4,119.69,116.42,96.17,0.27,0.4,0.6,48.8,56.39,6.75,9.08,0.57,11.91,24.61,0.21,2.05,0.3,1518.92
2023-01-29,Milwaukee Bucks,New Orleans Pelicans,0,114.39,41.33,89.25,0.46,15.74,41.74,0.38,25.59,47.51,0.54,15.98,21.19,0.76,11.27,36.13,47.4,24.88,6.9,4.41,15.83,17.61,113.72,114.09,99.85,0.24,0.47,0.58,48.95,60.11,6.82,7.47,0.55,13.76,24.92,0.18,1.75,0.3,1570.86,111.86,40.85,86.65,0.47,10.56,31.1,0.34,30.29,55.55,0.55,19.61,25.62,0.77,10.76,32.3,43.06,24.79,8.23,4.15,15.78,20.57,111.85,114.31,99.25,0.3,0.36,0.57,48.83,60.83,8.17,8.23,0.53,13.9,24.58,0.23,1.67,0.3,1450.17
2023-01-30,Philadelphia 76ers,Orlando Magic,1,119.54,42.44,86.08,0.49,13.21,34.04,0.39,29.22,52.04,0.56,21.45,25.22,0.84,9.25,31.68,40.93,26.37,7.49,5.16,13.56,21.24,120.1,115.43,98.41,0.3,0.4,0.62,49.7,62.25,7.52,9.71,0.57,12.2,22.54,0.25,2.1,0.32,1650.31,113.73,40.67,84.75,0.48,11.61,31.38,0.37,29.06,53.36,0.55,20.77,26.28,0.78,8.81,32.76,41.57,24.11,7.26,4.4,14.45,19.82,113.92,115.02,99.66,0.32,0.37,0.59,50.51,59.33,7.25,8.82,0.55,13.1,21.08,0.25,1.76,0.3,1449.27
2023-01-30,Brooklyn Nets,Los Angeles Lakers,0,116.07,43.65,84.49,0.52,12.52,31.04,0.41,31.13,53.46,0.59,16.25,21.1,0.78,7.86,32.62,40.48,26.27,6.85,6.68,14.84,22.22,117.31,114.58,99.0,0.25,0.37,0.62,52.07,60.32,6.89,11.79,0.59,13.64,18.86,0.19,1.85,0.31,1567.56,119.15,44.0,90.0,0.49,11.15,32.12,0.35,32.85,57.88,0.57,19.99,25.86,0.77,9.05,35.34,44.38,24.95,6.86,4.73,13.23,18.41,116.16,116.54,101.49,0.29,0.36,0.59,50.53,56.57,6.64,8.26,0.55,11.49,21.3,0.22,2.49,0.3,1480.93
2023-01-30,Minnesota Timberwolves,Sacramento Kings,1,115.37,42.53,85.76,0.5,12.57,33.23,0.37,29.97,52.53,0.57,17.75,23.07,0.77,8.45,30.49,38.94,24.52,8.65,5.56,15.05,21.83,114.65,113.01,100.67,0.27,0.39,0.6,53.11,57.41,8.57,10.3,0.57,13.54,20.48,0.21,1.8,0.3,1533.66,120.75,43.62,87.05,0.5,14.04,35.99,0.39,29.58,51.06,0.58,19.47,24.09,0.82,9.54,32.7,42.24,27.32,6.23,3.48,14.04,18.6,120.58,116.8,100.04,0.28,0.41,0.62,49.49,62.65,6.2,6.13,0.58,12.58,23.36,0.22,2.15,0.32,1548.29
