date,team,pts,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,ortg,drtg,pace,ftr,3ptar,ts,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,ast_tov,ast_ratio,elo
2001-04-17,Atlanta Hawks,95.07,37.18,85.35,0.44,4.72,13.5,0.34,32.47,71.85,0.45,16.0,21.43,0.75,12.83,29.59,42.42,21.76,8.24,4.17,16.12,23.21,100.1,109.11,94.09,0.25,0.16,0.5,51.96,58.35,8.65,6.05,0.46,14.55,28.45,0.19,1.46,0.29,1305.32
2001-10-30,Atlanta Hawks,97.03,37.76,86.39,0.44,4.98,14.02,0.35,32.78,72.36,0.45,16.53,22.28,0.74,13.23,29.37,42.6,21.89,8.3,4.23,15.8,23.4,101.39,109.5,94.77,0.26,0.16,0.5,51.77,57.97,8.65,6.09,0.47,14.16,29.03,0.19,1.49,0.29,1360.14
2001-11-01,Atlanta Hawks,96.29,37.33,86.22,0.43,4.87,14.06,0.34,32.46,72.16,0.45,16.77,22.54,0.75,13.04,29.88,42.91,21.49,8.42,4.51,15.91,23.6,100.43,108.35,94.44,0.26,0.16,0.5,51.74,57.46,8.75,6.54,0.46,14.25,28.55,0.2,1.45,0.29,1354.81
2001-11-03,Atlanta Hawks,95.75,37.23,86.23,0.43,4.73,13.91,0.33,32.5,72.32,0.45,16.55,22.36,0.74,13.16,30.08,43.23,20.61,8.35,4.42,15.79,23.45,100.04,108.17,94.33,0.26,0.16,0.5,51.6,55.16,8.7,6.37,0.46,14.16,28.88,0.19,1.39,0.28,1342.6
2001-11-05,Atlanta Hawks,95.41,36.73,85.24,0.43,4.56,13.47,0.33,32.17,71.77,0.45,17.39,23.65,0.74,13.25,30.42,43.67,20.44,8.27,4.38,15.85,23.35,100.03,106.83,94.09,0.28,0.16,0.5,51.01,55.57,8.65,6.31,0.46,14.27,29.35,0.21,1.37,0.28,1368.98
2001-11-07,Atlanta Hawks,94.74,36.63,85.9,0.43,4.33,13.18,0.31,32.3,72.72,0.45,17.15,23.65,0.73,13.52,30.08,43.6,20.63,8.22,4.51,15.48,23.43,99.41,107.37,94.08,0.28,0.15,0.49,51.35,56.28,8.6,6.5,0.45,13.9,29.52,0.2,1.42,0.28,1352.74
2001-11-08,Atlanta Hawks,94.36,36.19,84.91,0.43,4.24,12.77,0.32,31.95,72.14,0.44,17.75,24.35,0.73,13.47,29.98,43.45,20.24,8.14,4.75,15.62,23.32,99.26,107.2,93.91,0.29,0.15,0.49,51.26,55.82,8.54,6.76,0.45,14.11,29.57,0.21,1.39,0.28,1349.02
2001-11-10,Atlanta Hawks,93.35,35.76,84.67,0.42,4.11,12.5,0.31,31.65,72.16,0.44,17.73,24.28,0.73,13.49,30.19,43.68,19.94,8.08,4.61,16.01,22.88,98.17,107.55,93.98,0.29,0.15,0.49,51.01,55.65,8.48,6.57,0.45,14.44,29.6,0.21,1.34,0.28,1345.74
2001-11-14,Atlanta Hawks,93.04,35.53,84.11,0.42,4.07,12.51,0.31,31.46,71.6,0.44,17.91,24.15,0.75,13.18,29.78,42.96,19.61,7.99,4.39,16.27,23.13,97.99,108.45,93.89,0.29,0.15,0.49,51.04,54.98,8.39,6.28,0.45,14.72,29.33,0.22,1.3,0.27,1343.46
2001-11-16,Atlanta Hawks,94.07,35.96,83.48,0.43,4.25,12.55,0.33,31.7,70.93,0.45,17.91,23.78,0.76,12.93,30.06,42.99,19.99,8.19,4.31,16.8,22.83,99.06,106.83,93.96,0.29,0.15,0.5,50.34,55.34,8.61,6.2,0.46,15.25,29.7,0.22,1.28,0.27,1357.16
2001-11-17,Atlanta Hawks,93.0,35.48,82.83,0.43,4.13,12.63,0.32,31.34,70.2,0.45,17.91,23.72,0.76,12.84,30.09,42.93,19.65,7.91,4.3,16.87,22.68,98.31,107.07,93.6,0.29,0.15,0.5,50.32,55.11,8.33,6.16,0.45,15.4,29.55,0.22,1.26,0.27,1353.33
2001-11-20,Atlanta Hawks,94.31,35.97,82.23,0.44,4.3,12.59,0.33,31.68,69.64,0.46,18.07,23.9,0.76,12.5,30.58,43.09,19.98,7.77,4.38,16.95,22.05,99.84,107.29,93.55,0.29,0.15,0.51,49.66,55.24,8.19,6.55,0.47,15.55,29.31,0.22,1.26,0.27,1380.18
2001-11-21,Atlanta Hawks,94.67,36.2,82.76,0.44,4.62,13.28,0.34,31.58,69.48,0.46,17.65,23.3,0.76,12.57,30.83,43.4,19.97,7.58,4.37,16.84,22.08,100.17,107.54,93.63,0.29,0.16,0.51,49.45,54.91,7.99,6.54,0.47,15.43,29.34,0.22,1.26,0.27,1371.43
2001-11-23,Atlanta Hawks,94.42,35.91,82.26,0.44,4.96,13.84,0.34,30.94,68.43,0.45,17.64,23.49,0.76,12.29,31.23,43.53,19.95,7.31,4.81,16.46,21.84,100.34,106.61,93.28,0.29,0.17,0.51,49.83,55.35,7.72,7.27,0.47,15.15,28.66,0.22,1.3,0.27,1400.37
2001-11-24,Atlanta Hawks,95.28,36.41,81.82,0.45,5.04,13.63,0.36,31.38,68.18,0.46,17.41,22.98,0.77,11.94,31.01,42.96,20.03,7.42,4.59,16.44,21.73,101.72,106.87,92.92,0.28,0.17,0.52,49.7,54.88,7.88,6.94,0.48,15.22,28.53,0.22,1.3,0.27,1424.82
2001-11-26,Atlanta Hawks,94.77,36.31,81.73,0.45,4.89,13.94,0.34,31.42,67.78,0.47,17.27,22.75,0.77,11.93,31.08,43.01,19.9,7.81,4.79,16.84,21.49,100.87,106.14,93.24,0.28,0.17,0.52,49.77,54.7,8.27,7.23,0.48,15.56,28.37,0.21,1.27,0.27,1417.64
2001-11-28,Atlanta Hawks,93.79,35.84,81.04,0.44,4.88,14.13,0.34,30.96,66.91,0.46,17.23,22.45,0.78,11.81,30.56,42.37,19.66,7.82,4.46,16.49,21.3,100.81,106.18,92.49,0.28,0.18,0.52,49.94,54.77,8.36,6.73,0.47,15.37,28.22,0.22,1.28,0.27,1405.03
2001-11-29,Atlanta Hawks,94.07,35.64,80.46,0.44,4.76,13.97,0.34,30.87,66.49,0.47,18.03,23.35,0.78,11.76,30.24,41.99,19.45,8.08,4.5,16.41,21.54,101.22,106.83,92.42,0.29,0.17,0.52,50.05,54.53,8.66,6.78,0.47,15.33,28.14,0.23,1.27,0.27,1387.43
2001-12-01,Atlanta Hawks,94.72,35.76,80.27,0.45,4.78,13.98,0.34,30.98,66.29,0.47,18.42,23.65,0.79,11.73,30.5,42.23,19.83,8.06,4.7,16.21,21.53,102.01,106.84,92.37,0.3,0.17,0.52,49.62,55.33,8.64,7.06,0.48,15.17,28.29,0.23,1.31,0.27,1414.2
2001-12-05,Atlanta Hawks,95.25,35.82,80.23,0.45,4.87,13.93,0.34,30.95,66.3,0.47,18.74,24.15,0.78,11.83,30.11,41.94,19.92,7.95,4.49,16.27,21.04,102.45,106.97,92.49,0.3,0.17,0.53,49.86,55.49,8.52,6.72,0.48,15.2,28.55,0.24,1.3,0.27,1406.9
2001-12-07,Atlanta Hawks,96.3,36.23,80.87,0.45,4.83,14.01,0.34,31.4,66.85,0.47,19.0,24.34,0.79,11.75,29.92,41.67,19.65,8.39,4.23,16.14,21.54,102.88,107.55,93.11,0.3,0.17,0.53,49.96,54.34,8.91,6.36,0.48,15.01,28.38,0.24,1.29,0.27,1401.65
2001-12-08,Atlanta Hawks,96.44,36.17,80.73,0.45,5.08,14.31,0.35,31.09,66.41,0.47,19.02,24.27,0.79,11.69,29.33,41.02,19.76,8.18,4.05,16.25,21.87,102.98,109.7,93.16,0.3,0.18,0.53,50.43,54.76,8.69,6.12,0.48,15.13,28.17,0.24,1.29,0.27,1396.49
2001-12-11,Atlanta Hawks,96.99,36.48,80.94,0.45,5.0,14.28,0.35,31.48,66.66,0.47,19.04,24.54,0.78,11.46,29.64,41.1,19.96,8.17,3.89,16.0,21.87,103.14,109.38,93.54,0.31,0.18,0.53,50.67,54.82,8.64,5.89,0.48,14.89,27.45,0.24,1.32,0.27,1408.31
2001-12-15,Atlanta Hawks,96.82,36.69,81.46,0.45,5.03,14.57,0.34,31.66,66.89,0.47,18.41,23.81,0.78,11.51,29.68,41.18,20.01,8.24,3.91,15.74,21.45,103.31,108.59,93.24,0.3,0.18,0.53,50.67,54.63,8.75,5.9,0.48,14.65,27.59,0.23,1.34,0.27,1418.98
2001-12-18,Atlanta Hawks,95.38,36.06,80.71,0.45,4.85,14.2,0.34,31.21,66.51,0.47,18.41,23.88,0.78,11.37,29.78,41.15,19.96,7.92,3.91,15.54,21.06,102.55,107.41,92.65,0.3,0.18,0.52,51.03,55.69,8.47,5.84,0.48,14.57,27.31,0.23,1.36,0.28,1423.98
2001-12-19,Atlanta Hawks,95.82,36.27,80.8,0.45,4.94,14.14,0.34,31.33,66.66,0.47,18.35,23.86,0.77,11.62,29.31,40.93,19.92,8.04,3.94,15.61,21.25,103.12,107.67,92.57,0.3,0.17,0.53,50.76,55.26,8.6,5.94,0.48,14.61,28.0,0.23,1.35,0.28,1410.46
2001-12-21,Atlanta Hawks,94.2,35.74,81.18,0.44,4.7,13.86,0.33,31.04,67.31,0.46,18.01,23.43,0.77,12.28,29.02,41.3,20.02,8.14,4.0,15.47,20.85,102.02,108.43,91.96,0.29,0.17,0.52,50.78,56.5,8.79,5.99,0.47,14.48,28.66,0.23,1.36,0.28,1402.55
2001-12-22,Atlanta Hawks,93.57,35.42,80.78,0.44,4.74,14.0,0.33,30.68,66.79,0.46,17.98,23.31,0.78,11.95,28.87,40.82,19.99,8.1,4.02,15.43,20.99,101.48,108.26,91.95,0.29,0.17,0.52,51.24,56.99,8.77,6.09,0.47,14.51,27.91,0.23,1.36,0.28,1396.54
2001-12-26,Atlanta Hawks,94.13,35.58,81.1,0.44,4.85,14.28,0.33,30.73,66.83,0.46,18.12,23.54,0.77,11.91,29.37,41.28,20.32,8.04,4.23,15.03,20.51,102.09,107.44,91.96,0.29,0.18,0.52,50.88,57.6,8.7,6.35,0.47,14.13,28.04,0.23,1.45,0.29,1422.68
2001-12-27,Atlanta Hawks,94.37,35.68,81.46,0.44,4.82,14.48,0.33,30.86,66.98,0.46,18.18,23.43,0.78,12.03,29.34,41.38,20.72,7.71,4.09,14.9,20.39,102.3,108.15,92.02,0.29,0.18,0.52,50.89,58.49,8.34,6.15,0.47,13.99,28.02,0.23,1.49,0.29,1412.49
2001-12-29,Atlanta Hawks,94.84,35.39,80.68,0.44,5.08,14.86,0.34,30.31,65.83,0.46,18.98,24.08,0.79,11.57,29.38,40.95,20.57,7.67,4.19,14.7,20.44,102.94,107.89,91.93,0.3,0.18,0.52,51.05,58.54,8.31,6.32,0.47,13.87,27.19,0.24,1.49,0.29,1422.47
2002-01-04,Atlanta Hawks,95.06,35.5,81.25,0.44,5.1,14.88,0.34,30.39,66.38,0.46,18.96,24.28,0.78,11.64,29.56,41.2,20.32,7.77,4.26,14.63,20.57,102.62,108.27,92.47,0.3,0.18,0.52,51.22,57.68,8.37,6.47,0.47,13.73,26.97,0.24,1.48,0.29,1416.38
2002-01-05,Atlanta Hawks,96.43,35.8,81.28,0.44,5.4,15.04,0.35,30.4,66.24,0.46,19.43,24.97,0.78,11.49,29.55,41.05,20.75,7.99,4.32,14.46,21.17,103.73,108.43,92.76,0.31,0.19,0.52,51.25,58.31,8.57,6.61,0.47,13.56,26.72,0.24,1.52,0.29,1434.3
2002-01-08,Atlanta Hawks,96.51,35.87,81.24,0.44,5.66,15.6,0.36,30.21,65.64,0.46,19.12,24.59,0.78,11.08,29.58,40.67,20.84,8.13,4.4,14.12,21.5,103.78,109.04,92.82,0.31,0.19,0.53,51.95,58.46,8.72,6.72,0.48,13.29,25.7,0.24,1.57,0.29,1418.44
2002-01-09,Atlanta Hawks,96.64,35.86,80.81,0.44,5.67,15.66,0.36,30.2,65.16,0.46,19.25,24.59,0.78,10.55,29.63,40.18,21.12,8.35,4.32,14.2,21.1,103.68,108.41,93.04,0.31,0.19,0.53,52.24,59.21,8.93,6.59,0.48,13.42,24.49,0.24,1.57,0.3,1428.97
2002-01-11,Atlanta Hawks,96.23,35.76,81.95,0.44,5.79,15.76,0.36,29.97,66.19,0.46,18.92,24.24,0.78,10.9,29.32,40.22,21.25,8.64,4.3,14.14,20.87,102.86,108.66,93.45,0.3,0.19,0.52,52.67,59.77,9.19,6.52,0.47,13.26,24.59,0.24,1.58,0.3,1403.77
2002-01-12,Atlanta Hawks,95.71,35.3,81.64,0.43,5.79,16.02,0.36,29.51,65.62,0.45,19.32,24.67,0.78,10.75,29.52,40.27,21.18,8.9,4.28,14.48,20.77,101.91,107.67,93.25,0.31,0.2,0.52,53.05,60.45,9.42,6.38,0.47,13.54,24.11,0.24,1.54,0.3,1398.93
2002-01-15,Atlanta Hawks,95.34,35.17,81.75,0.43,5.49,16.06,0.34,29.68,65.69,0.45,19.51,24.93,0.78,11.2,29.78,40.98,20.79,8.67,4.19,14.45,20.89,101.75,108.87,93.08,0.31,0.2,0.52,52.65,59.48,9.19,6.27,0.47,13.48,25.0,0.24,1.51,0.29,1375.36
2002-01-17,Atlanta Hawks,96.15,35.46,81.83,0.44,5.27,15.46,0.34,30.19,66.38,0.46,19.95,25.57,0.78,11.55,29.99,41.53,20.43,8.81,4.23,14.73,20.99,102.31,109.73,93.38,0.32,0.19,0.52,51.94,58.09,9.32,6.66,0.47,13.65,25.83,0.25,1.46,0.29,1367.07
2002-01-19,Atlanta Hawks,95.7,35.35,81.88,0.43,5.38,15.88,0.34,29.97,66.0,0.46,19.62,25.19,0.78,11.89,29.73,41.62,20.73,8.56,4.24,14.79,20.87,102.26,109.58,93.02,0.31,0.2,0.52,51.94,59.09,9.08,6.63,0.47,13.72,26.42,0.24,1.47,0.29,1348.01
2002-01-21,Atlanta Hawks,96.53,35.66,82.36,0.43,5.45,15.91,0.34,30.21,66.45,0.46,19.77,25.31,0.78,12.22,29.52,41.74,20.5,8.41,4.32,14.44,20.91,103.43,110.91,92.83,0.31,0.19,0.52,51.71,58.06,8.94,6.8,0.47,13.38,27.11,0.24,1.49,0.29,1338.02
2002-01-22,Atlanta Hawks,96.59,35.75,82.4,0.44,5.34,15.63,0.34,30.4,66.78,0.46,19.76,25.3,0.78,12.16,29.54,41.7,20.58,8.53,4.34,14.49,21.07,103.3,110.02,93.03,0.31,0.19,0.52,51.6,58.11,9.06,6.91,0.47,13.43,27.09,0.24,1.48,0.29,1354.31
2002-01-25,Atlanta Hawks,95.86,35.85,82.16,0.44,5.07,14.84,0.34,30.78,67.32,0.46,19.09,24.53,0.78,11.89,29.28,41.17,20.52,8.67,4.24,14.46,20.77,102.9,110.24,92.7,0.3,0.18,0.52,51.71,57.75,9.26,6.83,0.47,13.47,26.71,0.23,1.48,0.29,1350.13
2002-01-26,Atlanta Hawks,95.38,35.69,82.32,0.43,4.87,14.52,0.33,30.82,67.8,0.46,19.12,24.68,0.77,12.09,29.13,41.22,20.74,8.96,4.26,14.77,21.25,102.31,110.57,92.78,0.3,0.18,0.51,51.55,58.67,9.57,6.95,0.46,13.68,27.18,0.23,1.46,0.29,1329.48
2002-01-29,Atlanta Hawks,94.28,35.04,81.55,0.43,4.68,14.06,0.33,30.36,67.49,0.45,19.53,25.16,0.78,12.07,29.02,41.09,20.43,8.99,4.13,15.33,21.31,101.09,110.49,92.86,0.31,0.17,0.51,51.58,58.89,9.6,6.71,0.46,14.19,27.12,0.24,1.41,0.29,1324.25
2002-01-30,Atlanta Hawks,94.0,35.34,82.53,0.43,4.64,13.59,0.34,30.7,68.94,0.45,18.67,24.28,0.76,12.48,28.45,40.93,20.72,9.12,4.09,15.39,21.21,100.56,111.64,93.11,0.3,0.17,0.51,52.07,59.13,9.7,6.6,0.46,14.16,27.46,0.23,1.42,0.29,1311.11
2002-02-01,Atlanta Hawks,92.49,34.87,81.79,0.43,4.5,13.26,0.34,30.37,68.54,0.44,18.24,23.89,0.75,12.53,28.44,40.96,20.61,9.14,4.12,15.78,21.65,99.52,110.86,92.51,0.3,0.16,0.5,51.99,59.7,9.8,6.67,0.45,14.62,27.93,0.23,1.39,0.29,1302.53
2002-02-02,Atlanta Hawks,92.16,34.86,81.18,0.43,4.68,13.58,0.35,30.18,67.61,0.45,17.76,23.4,0.75,12.53,28.56,41.09,20.21,8.81,4.27,16.01,21.38,99.82,111.08,91.96,0.29,0.17,0.5,51.74,58.56,9.48,6.8,0.46,14.94,28.19,0.22,1.35,0.28,1298.19
2002-02-05,Atlanta Hawks,92.79,34.96,80.72,0.43,4.96,13.57,0.37,30.0,67.15,0.45,17.9,23.73,0.75,12.24,28.59,40.82,20.14,8.49,4.06,15.9,21.42,100.72,110.86,91.8,0.3,0.17,0.51,51.99,58.19,9.14,6.48,0.47,14.89,27.66,0.23,1.35,0.28,1326.67
2002-02-07,Atlanta Hawks,91.84,34.37,79.85,0.43,4.87,13.47,0.36,29.5,66.39,0.45,18.23,24.05,0.75,11.92,28.84,40.76,19.73,8.51,3.93,15.86,21.37,100.06,109.41,91.44,0.31,0.17,0.51,51.97,57.91,9.22,6.28,0.46,14.97,27.0,0.23,1.32,0.28,1347.71
2002-02-12,Atlanta Hawks,91.58,34.36,79.59,0.43,4.87,13.46,0.36,29.49,66.13,0.45,17.99,23.75,0.75,11.5,29.07,40.56,19.62,8.86,3.94,15.78,20.98,99.8,108.83,91.43,0.3,0.17,0.51,52.05,57.58,9.6,6.35,0.46,14.95,26.09,0.23,1.31,0.28,1337.36
2002-02-15,Atlanta Hawks,92.67,34.46,79.45,0.43,5.05,13.67,0.37,29.41,65.78,0.45,18.71,24.56,0.75,11.27,29.32,40.59,19.3,8.59,4.01,15.48,21.1,100.74,108.79,91.67,0.31,0.17,0.51,52.01,56.46,9.29,6.39,0.47,14.68,25.82,0.24,1.31,0.28,1352.49
2002-02-17,Atlanta Hawks,92.83,34.48,79.48,0.43,4.85,13.68,0.35,29.63,65.8,0.45,19.01,24.63,0.76,11.04,29.52,40.56,19.3,8.5,4.33,15.32,21.53,100.96,108.22,91.64,0.31,0.17,0.51,51.94,56.37,9.2,7.07,0.46,14.53,25.4,0.24,1.33,0.28,1374.25
2002-02-19,Atlanta Hawks,93.23,34.74,80.1,0.43,4.85,13.59,0.36,29.89,66.51,0.45,18.89,24.65,0.76,11.03,30.06,41.09,19.38,8.62,4.47,15.56,22.04,100.63,107.29,92.37,0.31,0.17,0.51,51.92,56.18,9.25,7.3,0.46,14.63,25.21,0.24,1.3,0.28,1395.72
2002-02-21,Atlanta Hawks,92.26,34.48,80.17,0.43,4.94,13.93,0.35,29.54,66.24,0.45,18.36,24.09,0.75,11.19,29.72,40.91,19.35,8.58,4.4,15.69,21.87,99.96,107.68,92.01,0.3,0.17,0.51,52.06,56.56,9.25,7.22,0.46,14.75,25.47,0.23,1.29,0.28,1393.43
2002-02-22,Atlanta Hawks,91.31,34.1,80.13,0.43,4.85,14.01,0.35,29.25,66.12,0.44,18.27,24.18,0.75,11.11,29.61,40.72,19.6,8.44,4.29,15.43,21.75,99.07,107.56,91.87,0.31,0.18,0.5,52.51,58.19,9.11,7.02,0.46,14.54,25.11,0.23,1.34,0.28,1389.44
2002-02-24,Atlanta Hawks,91.58,34.08,79.84,0.43,4.79,14.27,0.34,29.28,65.57,0.45,18.63,24.44,0.75,11.22,29.74,40.95,19.54,8.35,4.32,15.43,21.75,99.73,107.81,91.55,0.31,0.18,0.51,52.22,58.0,9.04,7.13,0.46,14.55,25.56,0.24,1.33,0.28,1385.1
2002-02-27,Atlanta Hawks,91.17,34.02,79.24,0.43,4.89,14.3,0.35,29.13,64.94,0.45,18.24,23.89,0.76,11.22,29.75,40.97,19.43,8.3,4.22,15.63,21.55,99.9,107.22,91.03,0.31,0.18,0.51,52.05,57.76,9.05,6.98,0.46,14.86,25.91,0.23,1.3,0.28,1405.79
2002-03-02,Atlanta Hawks,90.44,34.0,79.36,0.43,4.71,14.17,0.34,29.28,65.18,0.45,17.73,23.36,0.75,11.28,29.7,40.98,19.58,8.21,4.2,15.99,21.25,99.04,107.0,91.11,0.3,0.18,0.51,51.71,58.21,8.94,6.92,0.46,15.16,26.15,0.23,1.28,0.28,1398.58
2002-03-04,Atlanta Hawks,89.9,34.03,79.73,0.43,4.78,14.59,0.33,29.25,65.14,0.45,17.06,22.74,0.74,11.37,29.24,40.61,19.66,8.35,4.26,15.98,21.11,98.6,106.04,90.98,0.29,0.18,0.5,51.88,58.36,9.12,7.09,0.46,15.14,26.24,0.22,1.28,0.28,1411.15
2002-03-05,Atlanta Hawks,90.27,34.37,78.96,0.44,4.9,14.51,0.34,29.47,64.45,0.46,16.64,22.16,0.74,10.97,29.27,40.25,20.04,8.29,4.25,16.08,21.53,99.43,104.78,90.61,0.28,0.18,0.51,51.57,58.79,9.1,7.08,0.47,15.38,25.85,0.21,1.29,0.28,1424.79
2002-03-09,Atlanta Hawks,90.64,34.79,79.27,0.44,4.88,14.34,0.35,29.9,64.92,0.46,16.18,21.73,0.73,10.96,29.4,40.36,20.48,7.9,4.49,15.77,21.41,99.85,105.42,90.71,0.28,0.18,0.51,51.48,59.21,8.68,7.34,0.47,15.11,25.88,0.21,1.36,0.29,1406.78
2002-03-11,Atlanta Hawks,90.66,34.94,79.38,0.44,4.98,14.46,0.35,29.96,64.92,0.46,15.8,21.24,0.73,11.15,28.52,39.68,20.23,8.01,4.48,15.81,21.3,100.19,106.78,90.44,0.27,0.18,0.51,51.76,58.29,8.83,7.31,0.47,15.15,26.41,0.2,1.34,0.28,1398.88
2002-03-13,Atlanta Hawks,92.46,35.81,80.37,0.45,5.2,14.75,0.35,30.61,65.62,0.47,15.63,20.88,0.74,11.29,28.89,40.18,20.67,7.79,4.43,15.41,21.74,101.87,106.27,90.65,0.26,0.18,0.52,51.61,58.17,8.59,7.11,0.48,14.74,26.71,0.2,1.43,0.29,1419.1
2002-03-15,Atlanta Hawks,93.27,36.02,80.18,0.45,5.36,14.67,0.37,30.66,65.51,0.47,15.88,21.19,0.74,11.22,28.66,39.88,20.89,7.97,4.4,15.38,21.53,102.62,106.56,90.77,0.27,0.18,0.52,51.91,58.4,8.78,7.05,0.48,14.72,26.72,0.2,1.44,0.29,1428.28
2002-03-17,Atlanta Hawks,93.78,35.89,79.52,0.45,5.51,14.65,0.38,30.37,64.88,0.47,16.49,21.79,0.74,11.2,29.03,40.23,20.73,7.99,4.55,15.75,21.24,103.2,105.76,90.75,0.28,0.18,0.53,51.64,58.12,8.8,7.15,0.49,15.06,27.38,0.21,1.4,0.29,1438.01
2002-03-19,Atlanta Hawks,92.01,35.35,79.39,0.45,5.22,14.41,0.36,30.12,64.98,0.46,16.09,21.44,0.74,11.25,29.22,40.47,20.21,8.17,4.38,15.98,21.01,101.33,105.09,90.69,0.27,0.18,0.52,51.51,57.34,9.01,6.87,0.48,15.29,27.33,0.21,1.35,0.28,1420.7
2002-03-21,Atlanta Hawks,92.71,35.36,79.05,0.45,5.12,14.37,0.35,30.24,64.68,0.47,16.87,22.22,0.74,11.14,29.25,40.39,20.6,8.32,4.37,16.07,20.8,101.82,104.8,90.94,0.29,0.18,0.52,51.31,58.4,9.14,6.87,0.48,15.37,27.27,0.22,1.36,0.28,1436.1
2002-03-23,Atlanta Hawks,94.37,36.33,79.84,0.45,5.28,14.39,0.36,31.05,65.44,0.47,16.44,21.61,0.75,11.21,29.64,40.86,21.42,8.11,4.08,15.65,20.41,103.56,104.13,90.99,0.28,0.18,0.53,50.81,58.85,8.91,6.39,0.49,14.95,27.63,0.21,1.49,0.29,1459.62
2002-03-24,Atlanta Hawks,95.65,36.8,79.95,0.46,5.36,14.25,0.38,31.44,65.69,0.48,16.69,21.96,0.75,11.12,29.96,41.08,21.64,7.96,4.16,15.58,20.52,104.75,103.93,91.16,0.28,0.18,0.53,50.47,58.69,8.73,6.46,0.49,14.86,27.68,0.21,1.5,0.29,1469.89
2002-03-26,Atlanta Hawks,96.05,36.81,79.85,0.46,5.55,14.65,0.38,31.26,65.2,0.48,16.87,22.07,0.75,11.29,29.61,40.9,21.88,7.91,4.23,15.6,20.29,105.27,105.12,91.09,0.28,0.18,0.54,50.4,59.32,8.69,6.56,0.5,14.88,28.03,0.22,1.51,0.29,1456.55
2002-03-28,Atlanta Hawks,96.76,37.11,79.94,0.46,5.61,14.68,0.38,31.49,65.26,0.48,16.93,21.92,0.76,11.1,29.74,40.85,21.9,8.29,4.36,15.69,20.18,105.68,103.52,91.42,0.28,0.18,0.54,50.28,58.91,9.06,6.77,0.5,14.94,27.68,0.22,1.5,0.29,1494.4
2002-03-29,Atlanta Hawks,95.9,36.64,79.95,0.46,5.56,14.8,0.38,31.08,65.14,0.48,17.07,22.31,0.76,11.01,29.82,40.83,21.64,8.38,4.25,15.4,20.26,104.74,102.75,91.42,0.28,0.19,0.53,50.55,58.95,9.15,6.61,0.49,14.68,27.2,0.22,1.5,0.29,1481.64
2002-03-31,Atlanta Hawks,94.77,36.05,79.34,0.45,5.48,14.76,0.37,30.57,64.57,0.47,17.18,22.57,0.76,11.03,29.71,40.74,21.09,8.14,4.2,15.58,20.37,103.88,103.02,91.04,0.29,0.19,0.53,50.62,58.21,8.91,6.49,0.49,14.9,27.37,0.22,1.45,0.29,1461.99
2002-04-02,Atlanta Hawks,94.73,36.24,80.13,0.45,5.54,15.03,0.37,30.7,65.1,0.47,16.7,21.86,0.76,11.07,30.29,41.36,21.24,8.2,4.22,15.81,20.22,103.32,102.61,91.57,0.28,0.19,0.53,50.35,58.32,8.92,6.43,0.49,15.01,27.44,0.21,1.44,0.29,1456.13
2002-04-04,Atlanta Hawks,95.14,36.31,80.37,0.45,5.97,15.51,0.38,30.33,64.85,0.47,16.55,21.77,0.76,11.06,30.52,41.58,21.26,7.91,4.15,15.56,20.2,103.75,102.46,91.6,0.28,0.19,0.53,50.42,58.31,8.61,6.34,0.49,14.78,27.26,0.21,1.46,0.29,1472.47
2002-04-06,Atlanta Hawks,95.01,36.24,79.83,0.45,6.09,15.61,0.39,30.15,64.22,0.47,16.45,21.89,0.75,10.74,30.47,41.2,21.19,7.75,4.0,15.64,20.57,103.76,102.49,91.47,0.28,0.2,0.53,50.59,58.24,8.45,6.2,0.49,14.91,26.57,0.21,1.44,0.29,1478.25
2002-04-08,Atlanta Hawks,94.44,35.99,80.39,0.45,5.93,15.85,0.37,30.06,64.53,0.47,16.53,21.84,0.76,11.39,30.21,41.61,20.75,7.52,3.95,15.3,20.38,103.58,102.95,91.08,0.28,0.2,0.53,50.28,57.34,8.21,6.06,0.49,14.57,27.41,0.21,1.44,0.29,1461.27
2002-04-10,Atlanta Hawks,94.67,36.16,80.97,0.45,5.88,15.37,0.39,30.28,65.6,0.46,16.48,22.13,0.75,11.9,29.96,41.86,20.98,7.45,3.85,15.19,20.06,103.68,103.56,91.21,0.28,0.19,0.52,49.95,57.69,8.13,5.91,0.48,14.4,28.12,0.21,1.46,0.29,1453.0
2002-04-12,Atlanta Hawks,95.27,36.08,80.22,0.45,5.95,15.31,0.4,30.13,64.92,0.46,17.16,22.57,0.76,11.48,29.62,41.1,21.13,7.63,3.87,15.16,19.94,104.4,103.57,91.17,0.29,0.19,0.53,50.42,58.29,8.33,5.9,0.49,14.45,27.56,0.22,1.47,0.29,1481.13
2002-04-13,Atlanta Hawks,94.0,35.72,79.97,0.45,5.71,15.15,0.38,30.0,64.82,0.46,16.84,22.07,0.76,11.54,29.0,40.54,20.65,7.74,3.9,15.6,19.94,103.05,104.9,91.12,0.28,0.19,0.52,50.57,57.36,8.46,5.98,0.48,14.88,27.79,0.21,1.41,0.28,1473.6
