style,tip
top:227px;left:423px;,"4th quarter, 10:11.0 remaining<br>Svi Mykhailiuk made 3-pointer from 27 ft<br>Utah now trails 91-111"
top:318px;left:212px;,"4th quarter, 9:38.0 remaining<br>Svi Mykhailiuk missed 3-pointer from 29 ft<br>Utah trails 91-112"
top:86px;left:176px;,"4th quarter, 9:25.0 remaining<br>Ace Bailey made 2-pointer from 9 ft<br>Utah now trails 93-112"
top:43px;left:158px;,"4th quarter, 8:28.0 remaining<br>Cody Williams missed 2-pointer from 8 ft<br>Utah trails 93-114"
top:183px;left:238px;,"4th quarter, 8:15.0 remaining<br>Kyle Filipowski made 2-pointer from 15 ft<br>Utah now trails 95-114"
top:7px;left:145px;,"4th quarter, 7:41.0 remaining<br>Ace Bailey missed 2-pointer from 10 ft<br>Utah trails 95-117"
top:14px;left:-2px;,"4th quarter, 7:15.0 remaining<br>Cody Williams missed 3-pointer from 24 ft<br>Utah trails 95-119"
top:44px;left:237px;,"4th quarter, 6:02.0 remaining<br>Kennedy Chandler made 2-pointer from 1 ft<br>Utah now trails 98-124"
top:39px;left:242px;,"4th quarter, 5:12.0 remaining<br>Kyle Filipowski missed 2-pointer from 1 ft<br>Utah trails 98-126"
top:255px;left:123px;,"4th quarter, 4:40.0 remaining<br>Elijah Harkless missed 3-pointer from 25 ft<br>Utah trails 98-126"
top:108px;left:247px;,"4th quarter, 3:34.0 remaining<br>Brice Sensabaugh missed 2-pointer from 8 ft<br>Utah trails 99-130"
top:38px;left:246px;,"4th quarter, 3:16.0 remaining<br>Kennedy Chandler made 2-pointer from 1 ft<br>Utah now trails 101-133"
top:83px;left:202px;,"4th quarter, 2:44.0 remaining<br>Brice Sensabaugh made 2-pointer from 7 ft<br>Utah now trails 103-133"
top:83px;left:53px;,"4th quarter, 2:15.0 remaining<br>Kennedy Chandler missed 2-pointer from 19 ft<br>Utah trails 104-133"
top:41px;left:243px;,"4th quarter, 1:36.0 remaining<br>Kennedy Chandler made 2-pointer from 1 ft<br>Utah now trails 106-134"
top:39px;left:251px;,"4th quarter, 0:55.0 remaining<br>Brice Sensabaugh missed 2-pointer from 1 ft<br>Utah trails 107-134"
top:138px;left:277px;,"4th quarter, 0:46.0 remaining<br>Oscar Tshiebwe made 2-pointer from 11 ft<br>Utah now trails 109-134"
