style,tip
top:257px;left:62px;,"4th quarter, 7:56.0 remaining<br>Jordan Goodwin made 3-pointer from 29 ft<br>Phoenix now leads 117-95"
top:32px;left:239px;,"4th quarter, 7:29.0 remaining<br>Ryan Dunn made 2-pointer from 0 ft<br>Phoenix now leads 119-95"
top:318px;left:182px;,"4th quarter, 7:07.0 remaining<br>Grayson Allen made 3-pointer from 29 ft<br>Phoenix now leads 122-95"
top:22px;left:248px;,"4th quarter, 6:28.0 remaining<br>Grayson Allen made 2-pointer from 1 ft<br>Phoenix now leads 124-96"
top:118px;left:481px;,"4th quarter, 5:47.0 remaining<br>Rasheer Fleming missed 3-pointer from 26 ft<br>Phoenix leads 124-98"
top:234px;left:52px;,"4th quarter, 5:39.0 remaining<br>Collin Gillespie missed 3-pointer from 28 ft<br>Phoenix leads 124-98"
top:30px;left:240px;,"4th quarter, 5:37.0 remaining<br>Rasheer Fleming made 2-pointer from 0 ft<br>Phoenix now leads 126-98"
top:110px;left:60px;,"4th quarter, 4:55.0 remaining<br>Jamaree Bouyea missed 2-pointer from 20 ft<br>Phoenix leads 126-98"
top:160px;left:11px;,"4th quarter, 4:51.0 remaining<br>Ryan Dunn missed 3-pointer from 26 ft<br>Phoenix leads 126-98"
top:18px;left:232px;,"4th quarter, 4:28.0 remaining<br>Ryan Dunn made 2-pointer from 1 ft<br>Phoenix now leads 128-98"
top:26px;left:240px;,"4th quarter, 3:57.0 remaining<br>Khaman Maluach made 2-pointer from 0 ft<br>Phoenix now leads 130-99"
top:190px;left:32px;,"4th quarter, 3:29.0 remaining<br>Koby Brea made 3-pointer from 26 ft<br>Phoenix now leads 133-99"
top:62px;left:122px;,"4th quarter, 2:53.0 remaining<br>Ryan Dunn missed 2-pointer from 12 ft<br>Phoenix leads 133-101"
top:308px;left:177px;,"4th quarter, 2:30.0 remaining<br>Koby Brea missed 3-pointer from 28 ft<br>Phoenix leads 133-104"
top:73px;left:113px;,"4th quarter, 1:54.0 remaining<br>Rasheer Fleming missed 2-pointer from 13 ft<br>Phoenix leads 133-104"
top:42px;left:476px;,"4th quarter, 1:12.0 remaining<br>Rasheer Fleming missed 3-pointer from 24 ft<br>Phoenix leads 134-107"
