1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
Time,New Orleans,Unnamed: 2_level_1,Score,Unnamed: 4_level_1,Toronto
12:00.0,Jump ball: Y. Missi vs. J. Poeltl (S. Barnes gains possession),Jump ball: Y. Missi vs. J. Poeltl (S. Barnes gains possession),Jump ball: Y. Missi vs. J. Poeltl (S. Barnes gains possession),Jump ball: Y. Missi vs. J. Poeltl (S. Barnes gains possession),Jump ball: Y. Missi vs. J. Poeltl (S. Barnes gains possession)
1:22.0,,,72-86,,Turnover by S. Barnes (bad pass)
1:09.0,D. Queen misses 2-pt dunk from 1 ft (block by J. Battle),,72-86,,
1:07.0,,,72-86,,Defensive rebound by S. Mamukelashvili
1:00.0,,,72-88,+2,S. Barnes makes 2-pt jump shot from 13 ft
0:51.0,J. Poole misses 2-pt layup from 7 ft,,72-88,,
0:50.0,Offensive rebound by D. Queen,,72-88,,
0:50.0,D. Queen makes 2-pt layup at rim,+2,74-88,,
0:50.0,Shooting foul by J. Battle (drawn by D. Queen),,74-88,,
0:50.0,D. Queen makes free throw 1 of 1,+1,75-88,,
0:35.0,Violation by Team (kicked ball),,75-88,,
0:31.0,,,75-90,+2,S. Barnes makes 2-pt jump shot from 17 ft (assist by J. Shead)
0:10.0,J. Hawkins misses 3-pt jump shot from 26 ft,,75-90,,
0:08.0,,,75-90,,Defensive rebound by J. Battle
0:00.0,,,75-90,,S. Barnes misses 2-pt jump shot from 14 ft (block by D. Queen)
0:00.0,,,75-90,,Offensive rebound by Team
0:00.0,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter
4th Q,4th Q,4th Q,4th Q,4th Q,4th Q
Time,New Orleans,,Score,,Toronto
12:00.0,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter
11:43.0,,,75-93,+3,S. Mamukelashvili makes 3-pt jump shot from 26 ft (assist by J. Walter)
11:21.0,J. Hawkins misses 2-pt jump shot from 17 ft,,75-93,,
11:18.0,,,75-93,,Defensive rebound by S. Mamukelashvili
11:11.0,,,75-93,,R. Barrett misses 2-pt jump shot from 11 ft
11:08.0,Defensive rebound by D. Queen,,75-93,,
11:04.0,Turnover by J. Poole (lost ball; steal by J. Poeltl),,75-93,,
10:57.0,,,75-96,+3,J. Walter makes 3-pt jump shot from 24 ft (assist by S. Barnes)
10:37.0,D. Queen makes 2-pt layup from 3 ft,+2,77-96,,
10:21.0,,,77-98,+2,S. Barnes makes 2-pt jump shot from 13 ft
10:05.0,J. Poole makes 3-pt jump shot from 32 ft (assist by J. Hawkins),+3,80-98,,
9:54.0,,,80-98,,R. Barrett misses 3-pt jump shot from 26 ft
9:50.0,Defensive rebound by D. Queen,,80-98,,
9:43.0,J. Poole misses 3-pt jump shot from 30 ft,,80-98,,
9:40.0,,,80-98,,Defensive rebound by S. Barnes
9:33.0,,,80-98,,S. Mamukelashvili misses 2-pt jump shot from 3 ft (block by K. MatkoviÄ)
9:30.0,,,80-98,,Offensive rebound by R. Barrett
9:29.0,,,80-98,,R. Barrett misses 3-pt jump shot from 23 ft
9:28.0,Defensive rebound by J. Poole,,80-98,,
9:25.0,K. MatkoviÄ makes 2-pt layup from 1 ft (assist by J. Poole),+2,82-98,,
9:14.0,,,82-98,,Personal foul by D. Queen (drawn by J. Walter)
9:14.0,,,82-98,,J. Shead enters the game for S. Barnes
9:03.0,,,82-101,+3,S. Mamukelashvili makes 3-pt jump shot from 26 ft (assist by J. Shead)
8:44.0,Turnover by J. Poole (bad pass; steal by S. Mamukelashvili),,82-101,,
8:39.0,,,82-101,,J. Walter misses 3-pt jump shot from 24 ft
8:38.0,,,82-101,,Offensive rebound by J. Poeltl
8:38.0,,,82-103,+2,J. Poeltl makes 2-pt layup at rim
8:35.0,New Orleans full timeout,,82-103,,
8:15.0,D. Jordan makes 2-pt dunk from 1 ft (assist by J. Hawkins),+2,84-103,,
7:53.0,,,84-105,+2,J. Poeltl makes 2-pt layup from 2 ft (assist by S. Mamukelashvili)
7:46.0,Offensive foul by D. Queen (drawn by J. Shead),,84-105,,
7:46.0,Turnover by D. Queen (offensive foul),,84-105,,
7:26.0,,,84-105,,Turnover by R. Barrett (lost ball; steal by D. Queen)
7:26.0,Personal foul by R. Barrett (drawn by D. Queen),,84-105,,
7:26.0,J. Poole makes free throw 1 of 1,+1,85-105,,
7:26.0,S. Bey enters the game for J. Hawkins,,85-105,,
7:26.0,Z. Williamson enters the game for K. MatkoviÄ,,85-105,,
7:26.0,,,85-105,,S. Barnes enters the game for J. Poeltl
7:26.0,,,85-105,,B. Ingram enters the game for J. Walter
7:15.0,Z. Williamson makes 2-pt jump shot from 8 ft,+2,87-105,,
7:01.0,,,87-107,+2,S. Mamukelashvili makes 2-pt dunk from 2 ft (assist by B. Ingram)
6:43.0,S. Bey misses 3-pt jump shot from 25 ft,,87-107,,
6:43.0,,,87-107,,Defensive rebound by Team
6:43.0,Loose ball foul by D. Queen (drawn by B. Ingram),,87-107,,
6:32.0,,,87-107,,R. Barrett misses 3-pt jump shot from 23 ft
6:26.0,,,87-107,,Offensive rebound by S. Mamukelashvili
6:26.0,,,87-109,+2,S. Mamukelashvili makes 2-pt dunk at rim
6:16.0,D. Queen makes 2-pt layup from 4 ft (assist by J. Poole),+2,89-109,,
6:16.0,Violation by Team (delay of game),,89-109,,
5:57.0,,,89-109,,B. Ingram misses 2-pt jump shot from 17 ft
5:55.0,Defensive rebound by D. Queen,,89-109,,
5:50.0,Personal foul by R. Barrett (drawn by D. Queen),,89-109,,
5:50.0,,,89-109,,J. Walter enters the game for R. Barrett
5:46.0,,,89-109,,Violation by Team (kicked ball)
5:40.0,J. Poole misses 2-pt layup from 3 ft,,89-109,,
5:39.0,Offensive rebound by D. Jordan,,89-109,,
5:39.0,D. Jordan misses 2-pt layup from 1 ft,,89-109,,
5:37.0,,,89-109,,Defensive rebound by S. Mamukelashvili
5:30.0,,,89-109,,Shooting foul by Z. Williamson (drawn by S. Mamukelashvili)
5:30.0,,,89-109,,S. Mamukelashvili misses free throw 1 of 2
5:30.0,,,89-109,,Offensive rebound by Team
5:30.0,J. Fears enters the game for J. Poole,,89-109,,
5:30.0,,,89-110,+1,S. Mamukelashvili makes free throw 2 of 2
5:30.0,Offensive foul by J. Fears (drawn by J. Shead),,89-110,,
5:30.0,Turnover by J. Fears (offensive foul),,89-110,,
5:17.0,,,89-110,,J. Walter misses 3-pt jump shot from 23 ft
5:15.0,Defensive rebound by D. Jordan,,89-110,,
5:09.0,Personal foul by J. Walter (drawn by D. Queen),,89-110,,
4:58.0,Personal foul by J. Shead (drawn by J. Fears),,89-110,,
4:58.0,,,89-110,,J. Poeltl enters the game for S. Mamukelashvili
4:47.0,J. Fears makes 2-pt jump shot from 17 ft,+2,91-110,,
4:26.0,,,91-113,+3,J. Walter makes 3-pt jump shot from 24 ft (assist by S. Barnes)
4:10.0,Shooting foul by J. Poeltl (drawn by D. Queen),,91-113,,
4:10.0,D. Queen makes free throw 1 of 2,+1,92-113,,
4:10.0,K. MatkoviÄ enters the game for D. Jordan,,92-113,,
4:10.0,D. Queen makes free throw 2 of 2,+1,93-113,,
3:52.0,,,93-113,,B. Ingram misses 3-pt jump shot from 27 ft
3:51.0,,,93-113,,Offensive rebound by Team
3:48.0,,,93-113,,J. Shead misses 3-pt jump shot from 24 ft
3:45.0,,,93-113,,Offensive rebound by S. Barnes
3:38.0,,,93-113,,J. Walter misses 2-pt layup from 3 ft
3:33.0,,,93-113,,Offensive rebound by J. Poeltl
3:33.0,,,93-113,,J. Poeltl misses 2-pt layup at rim
3:33.0,Defensive rebound by D. Queen,,93-113,,
3:26.0,K. MatkoviÄ misses 2-pt hook shot from 6 ft,,93-113,,
3:22.0,Offensive rebound by D. Queen,,93-113,,
3:22.0,D. Queen misses 2-pt layup at rim,,93-113,,
3:20.0,,,93-113,,Defensive rebound by J. Poeltl
3:06.0,,,93-115,+2,B. Ingram makes 2-pt jump shot from 21 ft (assist by J. Shead)
2:50.0,S. Bey makes 2-pt layup from 4 ft,+2,95-115,,
2:38.0,,,95-115,,S. Barnes misses 2-pt jump shot from 12 ft
2:33.0,,,95-115,,Offensive rebound by J. Poeltl
2:33.0,,,95-117,+2,J. Poeltl makes 2-pt layup at rim
2:16.0,J. Fears misses 2-pt layup from 6 ft,,95-117,,
2:13.0,Offensive rebound by S. Bey,,95-117,,
2:13.0,S. Bey makes 2-pt layup at rim,+2,97-117,,
2:13.0,,,97-117,,Toronto full timeout
2:13.0,,,97-117,,Instant Replay
2:13.0,J. Hawkins enters the game for S. Bey,,97-117,,
2:13.0,M. Peavy enters the game for Z. Williamson,,97-117,,
2:13.0,,,97-117,,G. Dick enters the game for S. Barnes
2:13.0,,,97-117,,M. Fultz enters the game for B. Ingram
2:13.0,,,97-117,,A. Lawson enters the game for J. Poeltl
2:13.0,,,97-117,,A. Martin enters the game for J. Shead
2:13.0,,,97-117,,J. Mogbo enters the game for J. Walter
2:01.0,,,97-119,+2,M. Fultz makes 2-pt jump shot from 9 ft
1:42.0,Shooting foul by M. Fultz (drawn by D. Queen),,97-119,,
1:42.0,D. Queen misses free throw 1 of 2,,97-119,,
1:42.0,Offensive rebound by Team,,97-119,,
1:42.0,D. Queen misses free throw 2 of 2,,97-119,,
1:39.0,,,97-119,,Defensive rebound by A. Lawson
1:23.0,,,97-119,,Turnover by A. Martin (bad pass; steal by J. Hawkins)
1:21.0,J. Hawkins makes 2-pt dunk from 2 ft,+2,99-119,,
1:12.0,,,99-119,,Turnover by M. Fultz (bad pass; steal by M. Peavy)
1:10.0,M. Peavy makes 2-pt dunk from 3 ft,+2,101-119,,
0:47.0,,,101-119,,M. Fultz misses 2-pt jump shot from 16 ft
0:45.0,,,101-119,,Offensive rebound by A. Martin
0:44.0,,,101-119,,G. Dick misses 3-pt jump shot from 27 ft
0:40.0,Defensive rebound by K. MatkoviÄ,,101-119,,
0:28.0,J. Fears makes 3-pt jump shot from 27 ft,+3,104-119,,
0:26.0,,,104-119,,Turnover by G. Dick (lost ball; steal by M. Peavy)
0:23.0,M. Peavy misses 2-pt jump shot from 3 ft,,104-119,,
0:22.0,Offensive rebound by M. Peavy,,104-119,,
0:22.0,M. Peavy makes 2-pt layup at rim,+2,106-119,,
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
